repository	pkgbase	version	pkgbuild_sha256	packages	source_files
extra	libxt	1.3.1-1	902acec0edff07e02c297484c1d919416d07dd798b5964741ec7ebca32074c52	libxt	https://archlinuxarm.org/packages/aarch64/libxt/files
extra	libxtst	1.2.5-1	c0d266d619eb16baa4a958f8397961dceeb491db91f89c3f413573e76965f2a1	libxtst	https://archlinuxarm.org/packages/aarch64/libxtst/files
extra	libxv	1.0.13-1	da82abf603f27a514ef9f7ebfbdb25c4ad68eeab523456c94f2c62083cf4272b	libxv	https://archlinuxarm.org/packages/aarch64/libxv/files
extra	libxxf86vm	1.1.7-1	d7c0cae9a8384e8c3968a74ff05983ea3a28cdbb00c0bcd33e8c08e890c19de9	libxxf86vm	https://archlinuxarm.org/packages/aarch64/libxxf86vm/files
extra	libyaml	0.2.5-3	3253d505635afd56001bb0a2aafefa6dcc3ca3d630850fd6413b6c5d2b7a1d76	libyaml	https://archlinuxarm.org/packages/aarch64/libyaml/files
extra	libyuv	r2426+464c51a03-1	fd259af0ef6b49e698505e15931cd83db19bacf5c82f878839b46669bfe0c9b3	libyuv	https://archlinuxarm.org/packages/aarch64/libyuv/files
extra	libzip	1.11.4-1	2c8b903907647d0e71a85ee41906dea865804a327836cdb4bece2c64cc0311a6	libzip	https://archlinuxarm.org/packages/aarch64/libzip/files
extra	lilv	0.28.0-1	2b25ab3d5c67f828f39f30a3000d1dea0f2405f1055da7835b15dba8fb7c5351	lilv	https://archlinuxarm.org/packages/aarch64/lilv/files
extra	llvm	22.1.8-2	652bf0949c1d36c19dd31b7fc9820053bf60e921f77ca71845704bdfc3227cc4	llvm-libs	https://archlinuxarm.org/packages/aarch64/llvm-libs/files
extra	lm_sensors	1:3.6.2-1	687a4536976687a4fb409f70a7f96c0851252161dc26a57cd26227ea7ba0330d	lm_sensors	https://archlinuxarm.org/packages/aarch64/lm_sensors/files
extra	lmdb	0.9.35-1	a2d84ff8ba330c7f2d77987d09f2c26f98593a354fc046755b81c1e12750f120	lmdb	https://archlinuxarm.org/packages/aarch64/lmdb/files
extra	localsearch	3.11.1-1	66c0edab868b5c7b57825fc4343612abd477acbf1a70d0a6c8eb8820a1b92c36	localsearch	https://archlinuxarm.org/packages/aarch64/localsearch/files
extra	loupe	50.0-1	7a732f7b10bc4daf391f1e84a74704bd96c04f8938406c48e0adc8a9000df180	loupe	https://archlinuxarm.org/packages/aarch64/loupe/files
extra	lua	5.5.0-2	57b76112fc0ca97e716727e881be4523cd484c4b83d8e50bf861f39e8cb4a132	lua	https://archlinuxarm.org/packages/aarch64/lua/files
extra	lua54	5.4.8-6	2b4f349258d69ac83796fa42b9fefd6c3f2ae402d37195f033ae8509846a2f50	lua54	https://archlinuxarm.org/packages/aarch64/lua54/files
extra	lv2	1.18.10-2	65d9e58bda402369dc62fc57235baaba6a805e175a2785ed446ae3539251d29d	lv2	https://archlinuxarm.org/packages/aarch64/lv2/files
extra	mailcap	2.1.54-2	aba48ca911960c5240164c0cb6ebd3551584386f90c1054e32c1bac95cd44756	mailcap	https://archlinuxarm.org/packages/aarch64/mailcap/files
extra	malcontent	0.14.0-4	bedf1f8a64a3aab0b474410a369ce8ea001ee73e95420983b57db1c4e107b36d	libmalcontent	https://archlinuxarm.org/packages/aarch64/libmalcontent/files
extra	md4c	0.5.3-1	f7474a4c6d3da7dde23f953657468830ea16f1f63bc0232e1cfdf7891b35c521	md4c	https://archlinuxarm.org/packages/aarch64/md4c/files
extra	mesa	1:26.1.5-1	f469c9da2097881d79f3d6368b804724a4b0bcb6d9cd7939c0e43363ab0b5e35	mesa	https://archlinuxarm.org/packages/aarch64/mesa/files
extra	mobile-broadband-provider-info	20251101-1	a98eef2cb33f0aea398b4ed11fc93af46630a98aff67a9fd4047768854f62e47	mobile-broadband-provider-info	https://archlinuxarm.org/packages/aarch64/mobile-broadband-provider-info/files
extra	modemmanager	1.24.2-1	912a6a65181c625f0f31f6f93aca9f3275b4fc3f05d40845c24b8b38317f842a	libmm-glib	https://archlinuxarm.org/packages/aarch64/libmm-glib/files
extra	mpg123	1.33.5-1	c1130ceee8ad612ff72723cf5d9ba4fa9b03c240ad7146233341fe0cc708dd58	mpg123	https://archlinuxarm.org/packages/aarch64/mpg123/files
extra	mtdev	1.1.7-1	4ff826b071f64b9e72ba483e469d918332d9461ff514b45a7b2291223469784b	mtdev	https://archlinuxarm.org/packages/aarch64/mtdev/files
extra	mtools	1:4.0.49-1	13daf5fb37b40e9ec28959cdd0b9c64432cda0749780647acc15d45f2b9a44ad	mtools	https://archlinuxarm.org/packages/aarch64/mtools/files
extra	mutter	50.3-1	fe92a4e2a541666104938d3ae8ff23fac4dbe4fb6d8fe07c22b544cf587bfd33	mutter	https://archlinuxarm.org/packages/aarch64/mutter/files
extra	nautilus	50.2.2-1	2ea9355c5267a3e70a25b408b0dfb9b3863bc71ea09fb8a6005aab99aca7a6f3	libnautilus-extension,nautilus	https://archlinuxarm.org/packages/aarch64/libnautilus-extension/files
extra	networkmanager	1.58.0-1	bad5a1fad078f864250ad8e02d58cd99d94c11128007f58dfcadd140db0ed45d	libnm,networkmanager	https://archlinuxarm.org/packages/aarch64/libnm/files
extra	nftables	1:1.1.6-3	6cb83db11248a6babf03059a34cd29419bd9069b3988d708e46bdf888015fe5b	nftables	https://archlinuxarm.org/packages/aarch64/nftables/files
extra	nlohmann-json	3.12.0-2	2b8aebbcfe47334c5a8af8fb4263696a5093147b96b62f65152c9947371bf85c	nlohmann-json	https://archlinuxarm.org/packages/aarch64/nlohmann-json/files
extra	noto-fonts	1:2026.07.01-1	b48e6a15a12fe37a98e93c73733cdee21eb209574df243264ef7fdf19eddd109	noto-fonts	https://archlinuxarm.org/packages/aarch64/noto-fonts/files
extra	noto-fonts-emoji	1:2.051-1	faeda067beebed1388c3bef53b8a057734397fc30e11b5634794134233f47c25	noto-fonts-emoji	https://archlinuxarm.org/packages/aarch64/noto-fonts-emoji/files
extra	ntfs-3g	2026.7.7-1	33afce8cf6f4b2b7787bf1622c66d1c1a46e61d524b4d659530bae2b7efabd1f	libntfs-3g,ntfs-3g,ntfsprogs	https://archlinuxarm.org/packages/aarch64/libntfs-3g/files
extra	nvme-cli	2.16-2	9e370da042dfb4e17f6a0edb7f5798aa2b064ff67b5f93df526f3c9d46789719	nvme-cli	https://archlinuxarm.org/packages/aarch64/nvme-cli/files
extra	ocl-icd	2.3.4-1	5ff680e280285497596560f5bf1a21e541165ee5f4ac61583c6e11b14fe37c20	ocl-icd	https://archlinuxarm.org/packages/aarch64/ocl-icd/files
extra	onetbb	2023.1.0-1	7d9a13206ae5cfb8294b79269ac2eeee75c80fab420b2c4c1b9df23adbcc0ab3	onetbb	https://archlinuxarm.org/packages/aarch64/onetbb/files
extra	opencore-amr	0.1.6-2	ebf4edad78865cd193a6e5475d65c80e05300504e759aa9aed6e836ddc0d70fd	opencore-amr	https://archlinuxarm.org/packages/aarch64/opencore-amr/files
extra	openh264	2.6.0-2	35da18cb8df532cc67b73e97af3cee38a316c403c908f782d235f201447784a9	openh264	https://archlinuxarm.org/packages/aarch64/openh264/files
extra	openjpeg2	2.5.4-1	e0c5443cb7851f2f6fe231afa9d3460d50d1a6d0d8c56825a3d8b6be43aa73f8	openjpeg2	https://archlinuxarm.org/packages/aarch64/openjpeg2/files
extra	opus	1.6.1-1	ddd5da810d4a359103e0bf8c066bf4fcec93848fdd70c3bb36bf69416c634373	opus	https://archlinuxarm.org/packages/aarch64/opus/files
extra	orc	0.4.42-1	3e4b9aa5c890aebd0d1a6fdd4a6cd2c3f5ef712588a75a40ed952eb189e6ec55	orc	https://archlinuxarm.org/packages/aarch64/orc/files
extra	orca	50.2-1	50cd276778dca5ce94cbb9a8ceadfdd734fe9191ecd15ead62d63e965962d486	orca	https://archlinuxarm.org/packages/aarch64/orca/files
extra	osinfo-db	20251212-1	85a592fa7a005f64b9213b34735f2a2b4eedb7d923a6c1b8df6cdd3dbbc89b0d	osinfo-db	https://archlinuxarm.org/packages/aarch64/osinfo-db/files
extra	pacman-contrib	1.13.1-1	dc2bef0b362be997fd233363355ce75912dc41d358ef346924b1ad62357cb461	pacman-contrib	https://archlinuxarm.org/packages/aarch64/pacman-contrib/files
extra	pango	1:1.58.0-1	bb364e470b85734adfe57fc281f1a277ceb2751d1df9afc96e5be06889e5fd8f	pango	https://archlinuxarm.org/packages/aarch64/pango/files
extra	pangomm	2.46.5-1	2b1cd1c341360a7cee74c9e90e5a98eba49f5fba11ab6850d57bf392802d99a4	pangomm	https://archlinuxarm.org/packages/aarch64/pangomm/files
extra	pangomm-2.48	2.56.2-1	2969761596bb440fff95a92cc39003833423b4b93058ed85c8295cafa1166f32	pangomm-2.48	https://archlinuxarm.org/packages/aarch64/pangomm-2.48/files
extra	papers	50.2-1	4033d80889bd1305ab7dda0e9943e87f4f64cd5aceca88505c85823e1522cdb3	papers	https://archlinuxarm.org/packages/aarch64/papers/files
extra	parted	3.7-1	2aaa2e1a962a86f8d1c5cf81cf3c167cfba7ac9f65d1857ce67dbe5c9939002d	parted	https://archlinuxarm.org/packages/aarch64/parted/files
extra	pcaudiolib	1.3-1	3771e318544c5a8da4489068125e713a2197ab450320b2a3195c47b12d2108ea	pcaudiolib	https://archlinuxarm.org/packages/aarch64/pcaudiolib/files
extra	pcsclite	2.5.1-1	9e3835c4e38d6b41fe48e4e713b524b6058a5c36d5d267771b0aff586e83df91	pcsclite	https://archlinuxarm.org/packages/aarch64/pcsclite/files
extra	pipewire	1:1.6.8-1	c6d30a9c90b788e7d02adcd008ca00f8131104e9b5170d5ef48d53e2ad6ce339	alsa-card-profiles,gst-plugin-pipewire,libpipewire,pipewire,pipewire-alsa,pipewire-audio,pipewire-libcamera,pipewire-pulse	https://archlinuxarm.org/packages/aarch64/alsa-card-profiles/files
extra	pixman	0.46.4-1.1	0dae4177ceaf0de01261515ecf305795bd3075b8632a7c954af9a1870ef1914d	pixman	https://archlinuxarm.org/packages/aarch64/pixman/files
extra	polkit	127-3	dd1cdda2e6a30b4c34a970e750c3f3ccef011a76d52389aec3e957b3c9d21ca1	polkit	https://archlinuxarm.org/packages/aarch64/polkit/files
extra	poppler	26.07.0-1	909493bdab44aab3b7ab95497dd0ad9a2fc367e33553c922bbfaa93889a1062b	poppler,poppler-glib	https://archlinuxarm.org/packages/aarch64/poppler/files
extra	portaudio	1:19.7.0-4	cc5c32c9b0e730c3b141e3ff1a85b2d9aba60bf26c2d5e791aa329151048e9ad	portaudio	https://archlinuxarm.org/packages/aarch64/portaudio/files
extra	power-profiles-daemon	0.30-1	82e3396e1b6c4fa06f7aabd28793209551aab625aa72d8b99bfd17ac4025cad5	power-profiles-daemon	https://archlinuxarm.org/packages/aarch64/power-profiles-daemon/files
extra	protobuf	35.1-1	ca11825e5341aa20c9daedc6ace566977012c26ec842ffcd116a6c3b1c31ac87	protobuf	https://archlinuxarm.org/packages/aarch64/protobuf/files
extra	protobuf-c	1.5.2-12	60d83826163ca6c88d6ae73f5dbdaf781a129a93aaf56c58e022eadda76298d9	protobuf-c	https://archlinuxarm.org/packages/aarch64/protobuf-c/files
extra	pulseaudio	17.0+r98+gb096704c0-1	2d0484d62ccb3dd0b46679a86fe97c31da0ef50c07eddc423693707d56dcaf54	libpulse	https://archlinuxarm.org/packages/aarch64/libpulse/files
extra	pygobject	3.56.3-1	c5118b69cd062dd068172561e4ddc1be0721d8c29a0df2d9e133e4e6ef457887	python-gobject	https://archlinuxarm.org/packages/aarch64/python-gobject/files
extra	python-argcomplete	3.7.0-1	e322019d1d6134d974a87aa544e34fe694c3f0ad6544622e42633d4bc4b6f8b9	python-argcomplete	https://archlinuxarm.org/packages/aarch64/python-argcomplete/files
extra	python-cairo	1.29.0-2	62c7d84959e397bbd2017fd5822101261ca78be36d24f8b7bc6b8bd388e6a0a8	python-cairo	https://archlinuxarm.org/packages/aarch64/python-cairo/files
extra	python-dasbus	1.7-5	f21b4a7846a5866208c5f01a3170a180660fda3114e689afb8e58e5dc0f41ae6	python-dasbus	https://archlinuxarm.org/packages/aarch64/python-dasbus/files
extra	python-psutil	7.2.2-1	6087c72fbbceb70f06d4abe23074a70bda657d8951c96c2e24e0356acfd7a62e	python-psutil	https://archlinuxarm.org/packages/aarch64/python-psutil/files
extra	python-setproctitle	1.3.7-2	4a7bdbf6b3c133e5f04d703a3ecf5e75965f10e0064208f0e90afc8be2adfdae	python-setproctitle	https://archlinuxarm.org/packages/aarch64/python-setproctitle/files
extra	pyxdg	0.28-7	35a6353358427e05e7f4002523c7eb0d54d42c6456288bc680ca6dd4be83df6d	python-pyxdg	https://archlinuxarm.org/packages/aarch64/python-pyxdg/files
extra	qt6-base	6.11.1-1	21dedc078bdf164b138b0357d36f5b2c5d7e88a3e5f88d83c3b095267ec692c7	qt6-base	https://archlinuxarm.org/packages/aarch64/qt6-base/files
extra	qt6-translations	6.11.1-1	6dc61f0d2716c80e62d94fe91e58b12a4afe7fa68029fca486a447dacce029e4	qt6-translations	https://archlinuxarm.org/packages/aarch64/qt6-translations/files
extra	rav1e	0.8.1-3	483b17eb0a74e1cccf5b0535465e5a37e1c15b9a93715896054a20137828605c	rav1e	https://archlinuxarm.org/packages/aarch64/rav1e/files
extra	rsync	3.4.4-1	1a705ea9fc9273863bbff2a1ba9136e74e2c15f3f51ed3c78471a08661d4590a	rsync	https://archlinuxarm.org/packages/aarch64/rsync/files
extra	rubberband	4.0.0-2	1b59805b799a6a1ffcb2b9805249824e13a2a04d59a317c3bff08a4e66bd5ef7	rubberband	https://archlinuxarm.org/packages/aarch64/rubberband/files
extra	samba	2:4.24.4-1	fa3f6fe89e828ef0836fd3ec929a8760792a7eaf0f30dd455e0851b29f791f20	ldb,libwbclient,smbclient	https://archlinuxarm.org/packages/aarch64/ldb/files
extra	sbc	2.2-1	1698b0d167125ff263f1a90f97de4a2e125fb15250f4cc1125b489d9e5ccc39c	sbc	https://archlinuxarm.org/packages/aarch64/sbc/files
extra	sdl2-compat	2.32.70-1	f306b0f19c667f5c44c77822bc35aab9abb7f3b1257f195909e2942c4e875dc0	sdl2-compat	https://archlinuxarm.org/packages/aarch64/sdl2-compat/files
extra	sdl3	3.4.12-1	b25ad6e2ba3ae0b21e58c4189fc70dfbe9fd32ac69c1313b52b178c875105c9f	sdl3	https://archlinuxarm.org/packages/aarch64/sdl3/files
extra	seahorse	1:47.0.1-6	a4ab97d074c1937410b4b80b2c770e1fa5727ce76ddc064b1ec0cec13b20ad0f	seahorse	https://archlinuxarm.org/packages/aarch64/seahorse/files
extra	serd	0.32.10-1	dda352ec51f4178a81379225be21b97b09d76cff34e7da3625d96fd36dca34c6	serd	https://archlinuxarm.org/packages/aarch64/serd/files
extra	shaderc	2026.2-2	43f911e59efba37990a3790abc3759b4116a6ee3cd0800490b23930811059fef	shaderc	https://archlinuxarm.org/packages/aarch64/shaderc/files
extra	shared-mime-info	2.5.1-2	69e624ba760b6a85ab05859b2349c2013f3ea76cf5c36fe17d248773250227dc	shared-mime-info	https://archlinuxarm.org/packages/aarch64/shared-mime-info/files
extra	slang	2.3.3-4	1da78b706f89828a6ee71b94147791835dc165085d67050985b57e87c21b4863	slang	https://archlinuxarm.org/packages/aarch64/slang/files
extra	smartmontools	7.5-1	0b0a5afeab6b311ee8037951bf3935764231c91fc1141aeb9041aa3c07093c0b	smartmontools	https://archlinuxarm.org/packages/aarch64/smartmontools/files
extra	snappy	1.2.2-3	525956634a022034392cae77f1ccb06d8ab4474c893ccbcc55740cc720cc95a8	snappy	https://archlinuxarm.org/packages/aarch64/snappy/files
extra	snapshot	50.0-1	2a99861fe55e564caf37397e3c50442badc198f4891f4f933212588e6a351776	snapshot	https://archlinuxarm.org/packages/aarch64/snapshot/files
extra	sndio	1.10.0-1	6d13f76af0d8cc28f7c5ce3634eadde37de372bb08415cd0ae324246bba54c95	sndio	https://archlinuxarm.org/packages/aarch64/sndio/files
extra	snowball	3.1.1-1	2b69a993e8f93c8f20aad5068219c3c84b9ed8fa0011ed0b28eedce768176c05	libstemmer	https://archlinuxarm.org/packages/aarch64/libstemmer/files
extra	sord	0.16.22-1	42447b8cbac850a67f6b233a8978531b35d5f37adaf036aefa857563f9d1eab3	sord	https://archlinuxarm.org/packages/aarch64/sord/files
extra	sound-theme-freedesktop	0.8-6	8f5fd5e6ada013ca035f4f6edf137ca187acbedab46ab6d8ca16690d1453bab1	sound-theme-freedesktop	https://archlinuxarm.org/packages/aarch64/sound-theme-freedesktop/files
extra	spandsp	0.0.6-7	01eb1f286f762fabf53769c28c2759bdee189430f120e8032de15e6d56b0ed23	spandsp	https://archlinuxarm.org/packages/aarch64/spandsp/files
extra	speech-dispatcher	0.12.1-3	337f5eea34b9549e1031daeb16b2f6deadad1d7ba5f36fc24272a324f6da9a09	libspeechd,speech-dispatcher	https://archlinuxarm.org/packages/aarch64/libspeechd/files
extra	speex	1.2.1-2	aadf914836ebf9206696708725388260e56b99993224b9618c1405e871902cbf	speex	https://archlinuxarm.org/packages/aarch64/speex/files
extra	speexdsp	1.2.1-2	6503573c2e7a240a5da1f1b2d13fa681c94832d490bab679fafb685c7471c58f	speexdsp	https://archlinuxarm.org/packages/aarch64/speexdsp/files
extra	spirv-tools	1:1.4.350.1-1	c129ec74f9fc84561f79e858d5b33040f8c1a8c672bff2bc4e02e381fcabb989	spirv-tools	https://archlinuxarm.org/packages/aarch64/spirv-tools/files
extra	squashfs-tools	4.7.5-1	c9e6a85a2bc63828211b90d1991d73fd3140a8fdc00a675ec7538a3611de7fc9	squashfs-tools	https://archlinuxarm.org/packages/aarch64/squashfs-tools/files
extra	sratom	0.6.22-1	50f6615f3f0a8dbb71156d02ff2c39d1c2e13194be6fafdd6c663838e2292217	sratom	https://archlinuxarm.org/packages/aarch64/sratom/files
extra	srt	1.5.6-1	1576336b4e0a30533fa32066a90cc82878f32f0d45d0e42f5eebd98aa985802a	srt	https://archlinuxarm.org/packages/aarch64/srt/files
extra	startup-notification	0.12-9	adac1e472f7aaf8eb12598336fdbb31d2ea45f6ed3758fefcbccaf653a81c843	startup-notification	https://archlinuxarm.org/packages/aarch64/startup-notification/files
extra	sysprof	50.0-2.1	d1c2d1c7bebb97e9dfa509852ca71f1e3bb69615eeddd3cfd5fc4c21f66f1f75	libsysprof-capture	https://archlinuxarm.org/packages/aarch64/libsysprof-capture/files
extra	taglib	2.3.1-1	f952122f219fd9809fe377a98d02ab67e57b31d313d86803f54a74b551c6b087	taglib	https://archlinuxarm.org/packages/aarch64/taglib/files
extra	talloc	2.4.4-1	44c4f9dabab246ed47f14891a98ce634f3b5053bc16f4686d8a5507b039ceaa0	talloc	https://archlinuxarm.org/packages/aarch64/talloc/files
extra	tdb	1.4.15-1	0588c4a1895217e43d09bbdadc901cb19bc4c31148bcecb237fb5a7e9cafa7cc	tdb	https://archlinuxarm.org/packages/aarch64/tdb/files
extra	tecla	50.0-1	df56228725343f0a66d0071c055d347a3bf4681e0aef41e944b5f5876da31db7	tecla	https://archlinuxarm.org/packages/aarch64/tecla/files
extra	testdisk	7.2-4	baff9d3796cb88c39c0bade459dd6e871fe2bc75e7025b1a69d9109a80a36bc5	testdisk	https://archlinuxarm.org/packages/aarch64/testdisk/files
extra	tevent	1:0.17.1-2	04c19f42b922096c250a2cca1584cee04cacf7d2ac586a206362409068e0a63d	tevent	https://archlinuxarm.org/packages/aarch64/tevent/files
extra	tinysparql	3.11.1-1	5af686cd6829579013cae2a0cdba064704a6cd84852fd049688bcfc284de1e3e	tinysparql	https://archlinuxarm.org/packages/aarch64/tinysparql/files
extra	totem-pl-parser	3.26.7-1	293a3f7479426f9af1ad377ce34bf1806b845949985bbec3eb2eac0fe2c8523c	totem-pl-parser	https://archlinuxarm.org/packages/aarch64/totem-pl-parser/files
extra	tslib	1.24-1	ddd9b0c0e5fc0dcae463e3a5dda1bded8dcbb47766d5bf43e859f4c39288f455	tslib	https://archlinuxarm.org/packages/aarch64/tslib/files
extra	ttf-dejavu	2.37+18+g9b5d1b2f-8	03be6767fc36c2df8f2516f0ea58d91064c28ca1024b33bc061ed413c719c058	ttf-dejavu	https://archlinuxarm.org/packages/aarch64/ttf-dejavu/files
extra	twolame	0.4.0-4	6ce96c3ada74813e62c4da2ab89b47444626d94af5d871bccec5731e6aa856f1	twolame	https://archlinuxarm.org/packages/aarch64/twolame/files
extra	uchardet	0.0.8-4	3b71d24c26986ab6ef5d3bcb4a2646c1e2da7ba240511d97073ad7878dac709c	uchardet	https://archlinuxarm.org/packages/aarch64/uchardet/files
extra	udisks2	2.11.1-2	b7381db10d3688ca0d9c3bac05a944a499be7420202fe8e8bccbce0d548af82a	udisks2	https://archlinuxarm.org/packages/aarch64/udisks2/files
extra	unzip	6.0-23	bf0b1e7804f779a6a59e412c1179bfbda6767daf642a538ec82f1896b19f88d3	unzip	https://archlinuxarm.org/packages/aarch64/unzip/files
extra	upower	1.91.3-1	8b67d437deb00c58e0d4ea0a3369b9a011c55d59b52671d113f79cb0d42428df	upower	https://archlinuxarm.org/packages/aarch64/upower/files
extra	v4l-utils	1.32.0-2	7cadf3b956f99f14b6d47a75238a43aef4baa169bb23f4368540e20746e0938a	v4l-utils	https://archlinuxarm.org/packages/aarch64/v4l-utils/files
extra	vapoursynth	77-2	c4a1c6ecb617c3314a87f2f0d7017de2a61a9856af97f2bda1a2c4350e6ab83e	vapoursynth	https://archlinuxarm.org/packages/aarch64/vapoursynth/files
extra	vid.stab	1.1.1-3	47be5f15c33b90741631961949ef975e7fa63d5e0e04e7e894fc053766ef96a7	vid.stab	https://archlinuxarm.org/packages/aarch64/vid.stab/files
extra	vmaf	3.2.0-1	f1a449d74d3dec5d82307edca2bc0caae8d9eb1464c07073cdde5ac307f47ef5	vmaf	https://archlinuxarm.org/packages/aarch64/vmaf/files
extra	volume_key	0.3.12-12	6c35790c5a8a3ce0d54c717a2f1010f13c41e7425a339ff413f57879103cd5b8	volume_key	https://archlinuxarm.org/packages/aarch64/volume_key/files
extra	vte3	0.84.0-1	28d2f6bb2e0b26ce54741328ff5b0377b61fda6f24920df2a768387acdeead38	vte-common,vte4	https://archlinuxarm.org/packages/aarch64/vte-common/files
extra	vulkan-icd-loader	1.4.350.1-1	fd98b635603b4caed823b6b0aa811b72a4796d4c4978486759664fc6f9a25e83	vulkan-icd-loader	https://archlinuxarm.org/packages/aarch64/vulkan-icd-loader/files
extra	wavpack	5.9.0-1	25b38f9d68486e65d8edb66a54dff3e835e912b01d7b9821fad5f329f91d81da	wavpack	https://archlinuxarm.org/packages/aarch64/wavpack/files
extra	wayland	1.25.0-1	5fcf4bb197634c65cf2d511e37428d8085a12e17863e8418f5971ff8241a1534	wayland	https://archlinuxarm.org/packages/aarch64/wayland/files
extra	webkitgtk-6.0	2.52.5-2	b2897d6dd30376e0f756882100c47402303da15d157109fa62c6f0105b85448f	webkitgtk-6.0	https://archlinuxarm.org/packages/aarch64/webkitgtk-6.0/files
extra	webrtc-audio-processing-1	1.3-5	72a055e5a358aa632b048de88c4559836e40eb54496729dd072de0ecc8fd5cf4	webrtc-audio-processing-1	https://archlinuxarm.org/packages/aarch64/webrtc-audio-processing-1/files
extra	wget	1.25.0-6	2ac62d9ef32800fcd878792ed0d06f9d369825855f164680b360b2ad1ad24abb	wget	https://archlinuxarm.org/packages/aarch64/wget/files
extra	wireplumber	0.5.15-1	7995afb47405b3b4b3eb7f30ec6ae60f31df1a612e82a85f93d80aabeef4990a	libwireplumber,wireplumber	https://archlinuxarm.org/packages/aarch64/libwireplumber/files
extra	woff2	1.0.2-6	f9df2231d95db0b7f652155f82714acb2d0d2ef04354e218c96daf36450bebbb	woff2	https://archlinuxarm.org/packages/aarch64/woff2/files
extra	x264	3:0.165.r3222.b35605a-2	cdb5a14789d9bc04c474a41469be40275a5487e2d9faadc3cb0545308287b2cb	x264	https://archlinuxarm.org/packages/aarch64/x264/files
extra	x265	4.2-2	e8aa465e276ecf405bf14e2952dacfb1c06da00f7d9165025b0e2cd44adc0a05	x265	https://archlinuxarm.org/packages/aarch64/x265/files
extra	xcb-proto	1.17.0-4	81c4359b3647120607bebc039a4a24e593a202df213ac69734fb7d10c319c067	xcb-proto	https://archlinuxarm.org/packages/aarch64/xcb-proto/files
extra	xcb-util	0.4.1-2	745e9427077b2b5675b0471464d4abb6ea8ec038028aab771634993e7f7fee79	xcb-util	https://archlinuxarm.org/packages/aarch64/xcb-util/files
extra	xcb-util-cursor	0.1.6-1	5fc1778e72ffe6945f2beade3986def27a69480e288cf75608f8f8d935e95b01	xcb-util-cursor	https://archlinuxarm.org/packages/aarch64/xcb-util-cursor/files
extra	xcb-util-image	0.4.1-3	0e81c700a127787384045e1c45a483fc7567285b1d27d53cfbf62a2212174c51	xcb-util-image	https://archlinuxarm.org/packages/aarch64/xcb-util-image/files
extra	xcb-util-keysyms	0.4.1-5	0a57d7535965ee0cf1122c40fc8816305e212456027effce106af7e3355cfe95	xcb-util-keysyms	https://archlinuxarm.org/packages/aarch64/xcb-util-keysyms/files
extra	xcb-util-renderutil	0.3.10-2	a222b81ed784f1a89bb692288d4daf4ccc4fe0c099a41009757a0cdc20ebc577	xcb-util-renderutil	https://archlinuxarm.org/packages/aarch64/xcb-util-renderutil/files
extra	xcb-util-wm	0.4.2-2	826696786f7ed152772ad0f015128745c4885aa21f4c83329ad452319026b8cf	xcb-util-wm	https://archlinuxarm.org/packages/aarch64/xcb-util-wm/files
extra	xdg-dbus-proxy	0.1.7-1	bcd42872f820757abb40687b520515f3848f1d6be95b5f59da92534ead81c5d5	xdg-dbus-proxy	https://archlinuxarm.org/packages/aarch64/xdg-dbus-proxy/files
extra	xdg-desktop-portal	1.22.1-2	981da7f7ef79c4cac8af8a127018a08f55cae523f4f4e9bec30744d4c2d6f2c5	xdg-desktop-portal	https://archlinuxarm.org/packages/aarch64/xdg-desktop-portal/files
extra	xdg-desktop-portal-gnome	50.0-1	570e25ba37c3758df241dddd8147dfa86f1f0877688c838c2ee62498a02956dd	xdg-desktop-portal-gnome	https://archlinuxarm.org/packages/aarch64/xdg-desktop-portal-gnome/files
extra	xdg-desktop-portal-gtk	1.15.3-1	7be6dd8488ac90a9cf31a330ea92c98ec3ae23abd66e6764c1e57b6b67c9d5f2	xdg-desktop-portal-gtk	https://archlinuxarm.org/packages/aarch64/xdg-desktop-portal-gtk/files
extra	xdg-user-dirs	0.20-1	0db8c9481f0209d2308a7c3684721e54fa2811e57202034f6dc4da6a8657d661	xdg-user-dirs	https://archlinuxarm.org/packages/aarch64/xdg-user-dirs/files
extra	xdg-user-dirs-gtk	0.16-1	434c4425801099a6a62c633d4b3d3e5a5a737287fb3c5e0ced98210e19fbeee0	xdg-user-dirs-gtk	https://archlinuxarm.org/packages/aarch64/xdg-user-dirs-gtk/files
extra	xdg-utils	1.2.1-2	e48b26f7d2aed0ffaa09b2df40ff4ef719fcf602c22cddeb426dbc8ddd832c76	xdg-utils	https://archlinuxarm.org/packages/aarch64/xdg-utils/files
extra	xkeyboard-config	2.48-1	30529132f3d963b7e82bc15525d7ee612603d2e6a22b3da0b0f8119e7e5f36f0	xkeyboard-config	https://archlinuxarm.org/packages/aarch64/xkeyboard-config/files
extra	xorg-fonts-encodings	1.1.0-2	f86f2c8a94a84e34f20ea09ecbca07230594a62350aedc53f09ff93e70b04c1f	xorg-fonts-encodings	https://archlinuxarm.org/packages/aarch64/xorg-fonts-encodings/files
extra	xorg-server	21.1.24-1	68447feacbc1b67966874afbda384d99ca9847749ac6eeb2799105834340c5fc	xorg-server-common	https://archlinuxarm.org/packages/aarch64/xorg-server-common/files
